Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Time_Orderd,Time_Order_picked,Weatherconditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken(min)
29,4.8,13.086438,80.220672,13.156439,80.290672,22:46:11,23:04:56,Cloudy,Low ,1,Buffet ,scooter ,1,No ,Metropolitian ,27
20,5,18.56245,73.916619,18.60245,73.956619,16:45:00,16:57:12,Fog,Medium ,1,Snack ,motorcycle ,0,No ,Urban ,11
27,4.5,26.47775,80.351569,26.54775,80.421569,22:31:20,22:43:59,Windy,Low ,1,Drinks ,scooter ,0,No ,Urban ,10
30,4.5,23.357804,85.325146,23.487804,85.455146,23:44:52,23:55:40,Sandstorms,Low ,0,Meal ,motorcycle ,1,No ,Metropolitian ,21
28,4.8,22.310526,73.170937,22.340526,73.200937,17:27:33,17:36:50,Cloudy,Medium ,2,Meal ,motorcycle ,0,No ,Metropolitian ,17
26,4.1,26.902908,75.792934,26.932908,75.822934,21:17:56,21:32:21,Cloudy,Jam ,2,Meal ,electric_scooter ,1,No ,Metropolitian ,33
28,4.1,13.086438,80.220672,13.216439,80.350672,19:51:30,20:01:03,Stormy,Jam ,0,Drinks ,motorcycle ,1,No ,Metropolitian ,32
30,4.1,21.175975,72.795503,21.185975,72.805503,9:45:35,9:58:22,Sandstorms,Low ,0,Drinks ,motorcycle ,0,No ,Metropolitian ,24
33,4.4,17.41233,78.449654,17.49233,78.529654,20:45:02,20:46:10,Fog,Jam ,1,Buffet ,motorcycle ,2,No ,Metropolitian ,41
36,4.5,26.914142,75.805704,26.974142,75.865704,23:48:50,0:04:52,Cloudy,Low ,1,Buffet ,scooter ,0,No ,Metropolitian ,15
38,5,26.49095,80.318656,26.50095,80.328656,9:41:53,9:48:05,Sunny,Low ,2,Meal ,electric_scooter ,1,No ,Urban ,11
32,3.8,23.357804,85.325146,23.467804,85.435146,18:32:32,18:46:19,Sandstorms,Medium ,1,Buffet ,motorcycle ,1,No ,Metropolitian ,32
27,4.7,26.905287,75.794592,27.015287,75.904592,20:52:45,20:55:43,Stormy,Jam ,1,Meal ,scooter ,0,No ,Urban ,24
26,4.2,12.323994,76.626167,12.393994,76.696167,21:50:30,22:09:01,Sandstorms,Jam ,0,Buffet ,motorcycle ,1,No ,Metropolitian ,31
23,4.7,18.994049,72.825203,19.124049,72.955203,23:47:17,23:54:05,Stormy,Low ,1,Buffet ,scooter ,0,No ,Urban ,18
29,4.8,23.351489,85.324253,23.481489,85.454253,22:26:42,22:39:41,Sandstorms,Low ,0,Snack ,motorcycle ,1,No ,Urban ,16
24,4.7,19.12663,72.829976,19.17663,72.879976,18:39:11,18:52:53,Windy,Medium ,0,Drinks ,motorcycle ,1,No ,Urban ,29
37,4.7,26.891191,75.802083,26.951191,75.862083,19:44:38,19:47:36,Stormy,Jam ,2,Drinks ,electric_scooter ,1,No ,Metropolitian ,30
25,4.7,21.160437,72.774209,21.240437,72.854209,18:30:27,18:30:23,Windy,Medium ,1,Buffet ,scooter ,0,No ,Metropolitian ,26
32,4.8,22.732225,75.874765,22.842225,75.984765,18:18:32,18:27:23,Sunny,Medium ,2,Drinks ,scooter ,0,No ,Metropolitian ,22
24,4.7,22.751857,75.866699,22.831857,75.946699,21:31:49,21:46:39,Windy,Jam ,0,Meal ,motorcycle ,0,No ,Metropolitian ,34
30,4.5,12.337978,76.616792,12.417978,76.696792,22:56:02,23:06:28,Windy,Low ,2,Drinks ,motorcycle ,1,No ,Urban ,27
29,4.5,12.933298,77.614293,13.003298,77.684293,17:39:38,17:40:51,Cloudy,Medium ,0,Drinks ,motorcycle ,1,No ,Metropolitian ,30
26,4.6,23.359033,85.325347,23.449033,85.415347,22:56:38,23:01:04,Stormy,Low ,2,Drinks ,scooter ,1,No ,Urban ,16
28,4.5,21.157735,72.768778,21.197735,72.808778,15:39:22,15:42:08,Sunny,Medium ,0,Snack ,motorcycle ,1,No ,Metropolitian ,23
35,4.7,12.986047,80.218114,13.026047,80.258114,13:22:57,13:38:02,Stormy,High ,2,Snack ,scooter ,1,No ,Urban ,28
22,4.6,17.431477,78.40035,17.481477,78.45035,19:26:50,19:42:42,Fog,Jam ,1,Meal ,scooter ,1,No ,Metropolitian ,30
38,4.9,11.001852,76.976268,11.021852,76.996268,8:55:26,9:09:17,Cloudy,Low ,2,Snack ,scooter ,0,No ,Metropolitian ,15
26,4.9,25.457687,81.835585,25.527687,81.905585,17:11:44,17:22:33,Windy,Medium ,1,Buffet ,scooter ,1,No ,Metropolitian ,23
33,4.8,11.025083,77.015393,11.155083,77.145393,20:32:26,20:35:04,Sunny,Jam ,0,Buffet ,motorcycle ,0,No ,Metropolitian ,30
30,5,19.120083,72.907385,19.140083,72.927385,8:54:50,9:07:57,Sunny,Low ,0,Drinks ,motorcycle ,1,No ,Metropolitian ,24
36,4.6,11.000762,76.981876,11.090762,77.071876,23:14:19,23:15:50,Sandstorms,Low ,2,Snack ,scooter ,0,No ,Urban ,19
39,4.6,13.081878,80.248519,13.121878,80.288519,15:13:31,15:17:53,Fog,Medium ,0,Drinks ,motorcycle ,1,No ,Metropolitian ,25
23,4.5,23.374878,85.335739,23.394878,85.355739,10:02:39,10:16:28,Stormy,Low ,2,Meal ,motorcycle ,1,No ,Metropolitian ,14
36,4,26.902328,75.794257,27.032328,75.924257,17:39:24,17:43:16,Sunny,Medium ,0,Meal ,motorcycle ,1,No ,Metropolitian ,37
37,4.6,26.471529,80.313458,26.501529,80.343458,17:52:06,18:03:01,Fog,Medium ,0,Buffet ,motorcycle ,1,No ,Metropolitian ,28
29,4.7,9.979363,76.285001,10.069363,76.375001,22:20:43,22:26:43,Sunny,Low ,1,Drinks ,motorcycle ,1,No ,Metropolitian ,30
26,4.6,26.913726,75.75282,27.043726,75.88282,21:43:54,21:59:26,Sunny,Jam ,0,Drinks ,motorcycle ,0,No ,Metropolitian ,24
20,4.5,26.90519,75.810753,26.91519,75.820753,9:37:37,9:47:35,Windy,Low ,1,Meal ,scooter ,0,No ,Urban ,13
29,5,19.131141,72.813074,19.14114,72.823074,9:02:23,9:17:02,Fog,Low ,1,Meal ,motorcycle ,0,No ,Metropolitian ,13
39,4.6,25.449872,81.836167,25.509872,81.896167,23:16:28,23:28:04,Fog,Low ,0,Buffet ,motorcycle ,1,No ,Metropolitian ,23
31,4.6,19.1813,72.836191,19.2313,72.886191,17:33:22,17:38:46,Stormy,Medium ,0,Snack ,motorcycle ,0,No ,Urban ,28
27,4.6,17.422819,78.449578,17.472819,78.499578,22:31:45,22:49:59,Sandstorms,Low ,2,Meal ,electric_scooter ,0,No ,Urban ,19
33,4.9,15.576683,73.75575,15.616683,73.79575,14:48:42,14:57:10,Windy,High ,1,Snack ,motorcycle ,1,No ,Metropolitian ,25
25,4.6,12.914264,77.6784,12.944264,77.7084,22:57:59,23:04:59,Sandstorms,Low ,2,Buffet ,motorcycle ,0,No ,Urban ,12
24,4.6,12.311072,76.654878,12.381072,76.724878,22:27:35,22:31:40,Sandstorms,Low ,2,Meal ,electric_scooter ,1,No ,Urban ,11
21,4.4,18.516216,73.842527,18.526216,73.852527,9:32:50,9:41:40,Stormy,Low ,0,Buffet ,motorcycle ,0,No ,Metropolitian ,22
38,4.7,13.086438,80.220672,13.096438,80.230672,9:52:27,10:08:11,Cloudy,Low ,1,Drinks ,motorcycle ,1,No ,NaN ,17
35,4.7,26.914142,75.805704,27.024142,75.915704,20:26:58,20:37:52,Sunny,Jam ,1,Buffet ,motorcycle ,0,No ,Urban ,21
38,4.9,13.064181,80.236442,13.194181,80.366442,22:17:59,22:29:27,Fog,Low ,2,Buffet ,motorcycle ,1,No ,Metropolitian ,29
29,4.9,17.429585,78.392621,17.509585,78.472621,17:31:34,17:37:29,Sandstorms,Medium ,1,Meal ,motorcycle ,1,No ,Metropolitian ,18
39,4.1,13.027018,80.254791,13.107018,80.334791,20:51:03,21:08:19,Sunny,Jam ,0,Meal ,motorcycle ,1,No ,Metropolitian ,44
25,4.7,23.351058,85.325731,23.461058,85.435731,22:37:49,22:41:53,Stormy,Low ,1,Snack ,scooter ,0,No ,Urban ,13
28,4.6,22.695207,75.866059,22.785207,75.956059,17:12:08,17:22:08,Fog,Medium ,2,Drinks ,scooter ,1,No ,Urban ,25
31,4.6,13.005801,80.250744,13.055801,80.300744,23:29:54,23:35:47,Windy,Low ,2,Snack ,scooter ,1,No ,Metropolitian ,22
26,4.9,25.451646,81.832796,25.501646,81.882796,18:00:19,18:12:16,Sandstorms,Medium ,2,Meal ,scooter ,1,No ,Metropolitian ,24
23,4.8,18.592718,73.773572,18.602718,73.783572,8:17:42,8:25:07,Fog,Low ,0,Drinks ,motorcycle ,1,No ,Urban ,16
26,4.8,13.029198,77.570997,13.039198,77.580997,8:23:11,8:26:27,Cloudy,Low ,2,Drinks ,scooter ,0,No ,Metropolitian ,17
37,4.6,12.986047,80.218114,13.046047,80.278114,21:21:32,21:34:17,Sunny,Jam ,1,Meal ,scooter ,1,No ,Metropolitian ,22
24,4.7,12.934365,77.616155,13.014365,77.696155,19:31:42,19:35:12,Cloudy,Jam ,2,Meal ,electric_scooter ,1,No ,Urban ,38
36,4.8,12.316967,76.603067,12.386967,76.673067,20:56:34,21:03:50,Cloudy,Jam ,2,Meal ,motorcycle ,1,Yes ,Metropolitian ,49
35,4.8,27.161661,78.011544,27.241661,78.091544,23:18:35,23:33:12,Sandstorms,Low ,2,Drinks ,scooter ,0,No ,Metropolitian ,18
24,4.9,22.722634,75.886959,22.752634,75.916959,19:27:47,19:31:35,Fog,Jam ,1,Drinks ,scooter ,1,No ,Metropolitian ,27
27,4.6,17.422819,78.449578,17.532819,78.559578,19:43:59,19:59:53,Windy,Jam ,1,Snack ,scooter ,1,No ,Metropolitian ,29
26,4.9,18.53408,73.89852,18.55408,73.91852,8:51:55,9:07:39,Cloudy,Low ,2,Drinks ,motorcycle ,0,No ,Metropolitian ,13
28,4.4,26.492106,80.327797,26.502106,80.337797,9:59:03,10:02:36,Sandstorms,Low ,0,Drinks ,motorcycle ,1,No ,Metropolitian ,24
27,4.9,22.725835,75.887648,22.745835,75.907648,11:19:16,11:27:27,Sandstorms,High ,2,Snack ,motorcycle ,1,No ,NaN ,18
31,4.7,30.885814,75.786976,31.015814,75.916976,17:51:10,17:58:46,Sandstorms,Medium ,1,Meal ,scooter ,1,No ,Urban ,20
22,4.9,11.016298,76.972076,11.086298,77.042076,19:15:08,19:23:14,Sunny,Jam ,1,Snack ,motorcycle ,1,No ,Urban ,24
24,4.6,26.766536,75.837333,26.846536,75.917333,19:17:29,19:27:57,Sandstorms,Jam ,2,Buffet ,motorcycle ,1,No ,Metropolitian ,27
33,4.7,17.429585,78.392621,17.499585,78.462621,21:03:00,21:16:49,Windy,Jam ,2,Buffet ,scooter ,1,No ,Metropolitian ,25
25,4.7,11.000762,76.981876,11.050762,77.031876,18:36:43,18:48:07,Sunny,Medium ,1,Buffet ,scooter ,1,No ,Metropolitian ,19
32,4.3,11.022169,76.999594,11.052169,77.029594,22:00:40,22:14:37,Cloudy,Jam ,0,Snack ,motorcycle ,1,No ,Metropolitian ,32
26,4.6,17.430448,78.418213,17.470448,78.458213,13:38:45,13:44:09,Stormy,High ,2,Snack ,motorcycle ,1,No ,Metropolitian ,24
32,4.9,26.90294,75.793007,27.03294,75.923007,21:24:19,21:28:24,Sandstorms,Jam ,2,Snack ,scooter ,1,No ,Metropolitian ,29
35,4,22.311844,73.165081,22.341844,73.195081,23:32:09,23:46:18,Stormy,Low ,0,Snack ,motorcycle ,1,No ,Metropolitian ,30
36,4.9,19.254567,72.848923,19.264567,72.858923,10:36:30,10:44:04,Stormy,Low ,1,Buffet ,scooter ,1,No ,Metropolitian ,21
30,4.7,11.003669,76.976494,11.023669,76.996494,8:25:38,8:29:52,Fog,Low ,0,Buffet ,motorcycle ,,No ,Metropolitian ,22
27,4.6,23.333017,85.3172,23.363017,85.3472,19:49:21,19:52:34,Stormy,Jam ,0,Buffet ,motorcycle ,0,No ,Metropolitian ,28
26,4.6,26.913483,75.803139,26.983483,75.873139,23:23:53,23:30:41,Fog,Low ,0,Meal ,motorcycle ,1,No ,Metropolitian ,24
25,4.8,11.02091,76.940432,11.08091,77.000432,22:54:39,23:08:26,Stormy,Low ,1,Snack ,motorcycle ,1,No ,Metropolitian ,18
26,4.6,19.1813,72.836191,19.2913,72.946191,21:35:13,21:49:11,Stormy,Jam ,1,Buffet ,scooter ,0,No ,Metropolitian ,27
38,4.6,18.56245,73.916619,18.57245,73.926619,8:18:55,8:32:57,Cloudy,Low ,2,Meal ,scooter ,1,No ,Metropolitian ,19
23,4.7,13.02978,80.208812,13.09978,80.278812,19:15:33,19:23:53,Windy,Jam ,0,Snack ,motorcycle ,0,No ,Metropolitian ,33
39,5,26.90294,75.793007,26.92294,75.813007,10:13:55,10:26:59,Cloudy,Low ,0,Meal ,motorcycle ,1,No ,Metropolitian ,24
22,4.6,9.979363,76.285001,10.089363,76.395001,20:49:31,21:04:45,Fog,Jam ,2,Snack ,scooter ,1,No ,Metropolitian ,36
32,4.4,18.927584,72.832585,19.037584,72.942585,17:57:25,18:05:25,Sandstorms,Medium ,0,Drinks ,motorcycle ,1,No ,Metropolitian ,46
20,4.8,12.972793,80.249982,13.062793,80.339982,22:12:59,22:20:03,Stormy,Low ,1,Snack ,scooter ,0,No ,Metropolitian ,11
20,4.6,21.149669,72.772629,21.279669,72.902629,23:37:51,23:42:47,Stormy,Low ,2,Drinks ,motorcycle ,0,No ,Urban ,18
21,4.8,22.725835,75.887648,22.785835,75.947648,18:53:03,19:00:54,Windy,Medium ,1,Buffet ,scooter ,1,No ,Metropolitian ,25
37,4.2,21.186438,72.794115,21.316438,72.924115,22:16:54,22:34:05,Cloudy,Low ,0,Drinks ,motorcycle ,0,No ,Metropolitian ,41
39,4.7,13.091809,80.219104,13.141809,80.269104,22:17:52,22:25:52,Windy,Low ,2,Meal ,motorcycle ,0,No ,Metropolitian ,20
23,4.2,26.481547,80.299775,26.621547,80.439775,17:31:18,17:42:31,Cloudy,Medium ,1,Drinks ,motorcycle ,1,No ,Metropolitian ,36
38,4.2,18.520016,73.830547,18.650016,73.960547,17:27:48,17:38:39,Stormy,Medium ,0,Meal ,motorcycle ,1,No ,Metropolitian ,47
34,4.8,26.891191,75.802083,27.001191,75.912083,23:14:51,23:17:31,Stormy,Low ,1,Drinks ,scooter ,1,No ,Metropolitian ,15
39,4.9,18.592718,73.773572,18.652718,73.833572,20:18:57,20:27:58,Cloudy,Jam ,1,Snack ,motorcycle ,1,No ,Metropolitian ,38
23,4.4,25.450329,81.834279,25.540329,81.924279,19:02:34,19:16:19,Cloudy,Medium ,1,Buffet ,motorcycle ,0,No ,Metropolitian ,39
28,4.8,12.972161,77.596014,13.082161,77.706014,17:12:14,17:19:02,Stormy,Medium ,1,Snack ,scooter ,0,No ,Metropolitian ,21
30,5,26.849596,75.800512,26.989596,75.940512,19:01:34,19:17:45,Cloudy,Medium ,2,Meal ,electric_scooter ,2,No ,Metropolitian ,42
30,4.5,11.021278,76.995017,11.061278,77.035017,14:38:52,14:44:33,Sunny,High ,2,Meal ,scooter ,0,No ,Metropolitian ,17
29,4.9,18.554382,73.798206,18.614382,73.858206,17:29:03,17:34:15,Fog,Medium ,1,Drinks ,motorcycle ,1,No ,Urban ,15
29,4.8,25.45235,81.841889,25.58235,81.971889,22:33:31,22:49:43,Sunny,Low ,0,Snack ,motorcycle ,0,No ,Metropolitian ,22
27,4.5,18.994049,72.825203,19.004049,72.835203,8:35:52,8:41:19,Windy,Low ,0,Drinks ,motorcycle ,0,No ,Metropolitian ,22
21,4.5,17.438263,78.397865,17.568263,78.527865,23:34:28,23:49:26,Fog,Low ,0,Drinks ,motorcycle ,1,No ,Metropolitian ,24
31,5,30.893384,75.821202,30.953384,75.881202,23:47:49,23:50:38,Fog,Low ,2,Snack ,electric_scooter ,1,No ,Urban ,19
30,5,13.081878,80.248519,13.101878,80.268519,10:53:52,10:59:25,Fog,Low ,2,Buffet ,scooter ,1,No ,Urban ,15
39,4.6,22.727021,75.884167,22.787021,75.944167,18:46:45,18:58:16,Fog,Medium ,0,Meal ,motorcycle ,0,No ,Urban ,29
32,4.5,10.994136,76.963303,11.034136,77.003303,14:20:21,14:26:39,Sunny,High ,2,Meal ,scooter ,1,No ,Metropolitian ,15
34,4.8,18.516216,73.842527,18.606216,73.932527,17:52:36,18:04:40,Cloudy,Medium ,0,Buffet ,motorcycle ,1,No ,Metropolitian ,44
35,4,12.933284,77.615428,12.953284,77.635428,8:55:30,9:06:35,Sandstorms,Low ,0,Buffet ,motorcycle ,1,No ,Urban ,29
36,3.6,22.695207,75.866059,22.825207,75.996059,21:24:38,21:35:31,Windy,Jam ,1,Drinks ,motorcycle ,2,No ,Metropolitian ,41
32,4.8,26.913987,75.752891,27.053987,75.892891,20:13:58,20:21:48,Sunny,Jam ,1,Meal ,scooter ,1,No ,Metropolitian ,29
37,5,22.310526,73.170937,22.440526,73.300937,17:57:36,18:12:03,Sunny,Medium ,2,Snack ,motorcycle ,1,No ,Metropolitian ,28
27,4.9,13.029198,77.570997,13.109198,77.650997,20:20:44,20:32:15,Stormy,Jam ,0,Buffet ,motorcycle ,1,No ,Metropolitian ,30
29,4.9,30.340722,78.060221,30.430722,78.150221,19:58:19,20:09:42,Sunny,Jam ,1,Buffet ,scooter ,0,No ,Metropolitian ,13
35,4.7,15.51315,73.78346,15.57315,73.84346,21:03:18,21:17:09,Stormy,Jam ,2,Drinks ,motorcycle ,1,No ,Metropolitian ,26
22,4.3,18.569156,73.774723,18.599156,73.804723,23:05:27,23:16:17,Stormy,Low ,0,Snack ,motorcycle ,,No ,Metropolitian ,27
32,4.5,13.045479,80.23311,13.075479,80.26311,23:44:27,23:59:03,Fog,Low ,1,Snack ,scooter ,1,No ,Metropolitian ,18
37,4.8,15.303897,73.914336,15.363897,73.974336,20:53:57,21:06:11,Fog,Jam ,1,Buffet ,motorcycle ,1,No ,Metropolitian ,36
23,4.7,21.160522,72.771477,21.230522,72.841477,23:01:26,23:17:42,Cloudy,Low ,1,Buffet ,scooter ,1,No ,Urban ,23
35,4.7,11.003669,76.976494,11.073669,77.046494,17:21:44,17:34:13,Sunny,Medium ,0,Meal ,motorcycle ,1,No ,Urban ,35
24,4.9,13.029198,77.570997,13.069198,77.610997,16:41:17,16:57:10,Sunny,Medium ,1,Snack ,motorcycle ,1,No ,Metropolitian ,17
27,4.8,23.234249,77.434007,23.344249,77.544007,20:23:44,20:26:24,Sunny,Jam ,1,Snack ,motorcycle ,0,No ,Urban ,21
28,4.8,17.431477,78.40035,17.561477,78.53035,18:41:22,18:48:41,Fog,Medium ,0,Snack ,motorcycle ,0,No ,Metropolitian ,36
37,4.7,12.979166,77.640709,13.039166,77.700709,22:13:25,22:22:46,Sunny,Low ,0,Meal ,motorcycle ,1,No ,Urban ,28
26,4.9,21.175104,72.804342,21.265104,72.894342,21:19:39,21:24:53,Fog,Jam ,0,Snack ,motorcycle ,1,No ,Metropolitian ,42
30,4.6,22.725835,75.887648,22.815835,75.977648,0:02:23,0:13:09,Sandstorms,Low ,0,Meal ,motorcycle ,1,No ,Metropolitian ,25
27,4.7,18.636215,73.751081,18.706215,73.821081,18:47:15,18:50:49,Windy,Medium ,2,Meal ,motorcycle ,1,No ,Metropolitian ,16
24,4.7,18.994237,72.825553,19.104237,72.935553,21:52:53,22:03:08,Stormy,Jam ,2,Buffet ,scooter ,1,No ,NaN ,17
37,4.6,22.75004,75.902847,22.83004,75.982847,23:24:30,23:27:28,Windy,Low ,2,Buffet ,scooter ,1,No ,Metropolitian ,22
36,4.9,11.022477,76.995667,11.042477,77.015667,8:13:23,8:29:17,Sunny,Low ,0,Buffet ,motorcycle ,1,No ,Metropolitian ,25
31,5,17.45971,78.368855,17.48971,78.398855,22:39:46,22:54:55,Fog,Low ,1,Drinks ,scooter ,1,No ,Metropolitian ,17
39,4,11.010375,76.95295,11.100375,77.04295,20:28:23,20:39:37,Fog,Jam ,1,Drinks ,scooter ,1,No ,Metropolitian ,39
27,4.6,26.910262,75.783013,27.050262,75.923013,22:25:09,22:29:43,Sandstorms,Low ,0,Meal ,motorcycle ,1,No ,Metropolitian ,16
24,4.6,19.131141,72.813074,19.201141,72.883074,23:03:26,23:07:12,Windy,Low ,1,Meal ,motorcycle ,0,No ,Metropolitian ,14
20,4.7,17.458998,78.500366,17.498998,78.540366,15:34:17,15:48:14,Sunny,Medium ,2,Meal ,scooter ,1,No ,Metropolitian ,10
32,4.9,12.326356,76.619103,12.336356,76.629103,8:37:03,8:46:58,Windy,Low ,1,Snack ,motorcycle ,1,No ,Metropolitian ,28
25,4.5,12.970324,77.645748,12.990324,77.665748,8:18:36,8:30:49,Sunny,Low ,0,Buffet ,motorcycle ,0,NaN ,Metropolitian ,10
30,4.8,12.972793,80.249982,13.022793,80.299982,18:16:39,18:25:01,Sunny,Medium ,2,Drinks ,electric_scooter ,1,No ,Metropolitian ,23
30,4.6,22.745049,75.892471,22.785049,75.932471,16:22:52,16:31:59,Fog,Medium ,2,Snack ,electric_scooter ,0,No ,Metropolitian ,16
22,4.3,17.424114,78.347554,17.514114,78.437554,20:56:04,21:01:16,Cloudy,Jam ,1,Buffet ,motorcycle ,1,No ,Urban ,43
33,4,18.530963,73.828972,18.560963,73.858972,20:38:16,20:41:30,Stormy,Jam ,0,Meal ,motorcycle ,1,No ,Metropolitian ,45
24,5,27.158822,78.045359,27.168822,78.055359,8:25:38,8:35:11,Sandstorms,Low ,1,Buffet ,scooter ,1,No ,Urban ,12
23,4.6,26.849596,75.800512,26.939596,75.890512,20:01:15,20:09:00,Stormy,Jam ,0,Snack ,motorcycle ,1,No ,Metropolitian ,25
37,4.6,26.913483,75.803139,26.923483,75.813139,10:03:52,10:14:49,Sandstorms,Low ,1,Snack ,motorcycle ,1,No ,Metropolitian ,27
22,4.7,12.323978,76.627961,12.373978,76.677961,20:52:23,20:59:40,Stormy,Jam ,2,Meal ,electric_scooter ,1,No ,Metropolitian ,18
25,4.8,11.000762,76.981876,11.040762,77.021876,14:26:05,14:35:03,Sandstorms,High ,0,Drinks ,motorcycle ,1,No ,Metropolitian ,32
24,4.4,17.451976,78.385883,17.541976,78.475883,21:55:15,22:05:52,Fog,Jam ,1,Drinks ,motorcycle ,0,No ,Metropolitian ,42
33,4.4,26.911378,75.789034,26.931378,75.809034,11:36:14,11:44:48,Sandstorms,High ,0,Snack ,motorcycle ,2,Yes ,Metropolitian ,46
23,4.5,13.049645,80.242268,13.089645,80.282268,16:20:46,16:30:48,Stormy,Medium ,2,Snack ,scooter ,,No ,Metropolitian ,22
29,4.6,13.02978,80.208812,13.15978,80.338812,20:46:16,20:54:23,Fog,Jam ,0,Buffet ,motorcycle ,1,No ,Metropolitian ,43
29,5,26.90294,75.793007,27.03294,75.923007,21:33:08,21:38:26,Sunny,Jam ,0,Snack ,motorcycle ,0,No ,Metropolitian ,20
27,4.1,25.453436,81.833167,25.463436,81.843167,11:02:51,11:15:46,Sandstorms,Low ,0,Meal ,motorcycle ,1,No ,Metropolitian ,20
33,4.6,18.994237,72.825553,19.044237,72.875553,21:54:34,22:06:36,Sunny,Jam ,1,Meal ,scooter ,1,No ,Metropolitian ,24
24,4.9,19.065838,72.832658,19.155838,72.922658,21:25:49,21:44:35,Sunny,Jam ,1,Meal ,scooter ,1,No ,Metropolitian ,17
31,4.9,18.994049,72.825203,19.124049,72.955203,23:04:43,23:19:47,Windy,Low ,2,Drinks ,motorcycle ,1,No ,Metropolitian ,25
34,4.5,22.751857,75.866699,22.811857,75.926699,20:32:59,20:49:01,Sunny,Jam ,1,Buffet ,scooter ,1,No ,Urban ,24
22,4.9,17.424114,78.347554,17.484114,78.407554,18:12:11,18:26:28,Sandstorms,Medium ,2,Drinks ,electric_scooter ,1,No ,Urban ,22
39,5,23.39925,85.390464,23.47925,85.470464,23:46:05,23:59:18,Stormy,Low ,2,Snack ,scooter ,0,No ,Metropolitian ,25
34,4.7,19.22384,72.841347,19.27384,72.891347,22:52:07,23:08:29,Sandstorms,Low ,2,Buffet ,scooter ,0,No ,Metropolitian ,23
22,4.5,13.005801,80.250744,13.135801,80.380744,22:12:52,22:17:40,Cloudy,Low ,1,Snack ,scooter ,1,No ,Metropolitian ,23
28,4.6,17.41233,78.449654,17.47233,78.509654,21:25:07,21:34:59,Sandstorms,Jam ,0,Drinks ,motorcycle ,,No ,NaN ,20
22,4.1,18.539299,73.897902,18.549299,73.907902,9:22:27,9:37:27,Sandstorms,Low ,0,Drinks ,motorcycle ,1,No ,Metropolitian ,23
25,4.7,19.876106,75.340775,19.906106,75.370775,22:03:56,22:07:22,Cloudy,Jam ,1,Snack ,scooter ,1,No ,Metropolitian ,22
35,4.7,26.482581,80.315628,26.592581,80.425628,23:43:55,23:47:23,Stormy,Low ,0,Buffet ,motorcycle ,1,No ,Urban ,20
34,4,11.001852,76.976268,11.031852,77.006268,17:42:31,17:57:59,Stormy,Medium ,1,Meal ,scooter ,1,No ,Urban ,32
33,5,11.022298,76.998349,11.092298,77.068349,22:03:05,22:15:20,Windy,Jam ,2,Meal ,scooter ,1,No ,Metropolitian ,26
22,4.5,19.22384,72.841347,19.29384,72.911347,17:32:13,17:36:29,Cloudy,Medium ,0,Snack ,motorcycle ,2,No ,Metropolitian ,40
36,4.5,23.355164,85.324097,23.365164,85.334097,8:30:59,8:37:39,Sandstorms,Low ,0,Drinks ,motorcycle ,1,No ,Metropolitian ,20
32,4.9,18.994049,72.825203,19.064049,72.895203,18:31:20,18:37:57,Cloudy,Medium ,2,Drinks ,motorcycle ,1,No ,Metropolitian ,32
30,4.8,23.359407,85.325055,23.419407,85.385055,23:28:16,23:36:57,Stormy,Low ,2,Buffet ,motorcycle ,1,No ,Metropolitian ,25
32,4.7,22.307898,73.167788,22.377898,73.237788,21:47:20,22:03:04,Stormy,Jam ,1,Snack ,motorcycle ,1,No ,NaN ,29
20,4.8,21.183434,72.814492,21.253434,72.884492,19:53:37,20:08:54,Fog,Jam ,1,Snack ,motorcycle ,1,No ,Metropolitian ,31
21,4.5,26.914142,75.805704,27.044142,75.935704,20:28:26,20:32:36,Stormy,Jam ,2,Snack ,electric_scooter ,1,No ,Urban ,25
30,4.9,11.024839,77.007003,11.134839,77.117003,20:03:41,20:08:05,Sunny,Jam ,1,Snack ,scooter ,1,No ,Metropolitian ,28
29,4.9,21.186884,72.793616,21.316884,72.923616,23:29:13,23:31:02,Sandstorms,Low ,0,Drinks ,motorcycle ,0,No ,Metropolitian ,20
24,4.6,22.569358,88.433452,22.649358,88.513452,22:44:15,22:48:40,Cloudy,Low ,2,Meal ,electric_scooter ,1,No ,Metropolitian ,21
39,4.8,22.651847,75.881991,22.691847,75.921991,16:25:27,16:34:01,Cloudy,Medium ,0,Drinks ,motorcycle ,0,No ,Urban ,26
39,4.5,17.410371,78.437225,17.430371,78.457225,10:48:23,10:58:18,Sandstorms,Low ,1,Meal ,motorcycle ,1,No ,Urban ,23
39,3.5,26.956431,75.776649,27.066431,75.886649,19:45:06,19:52:34,Stormy,Jam ,2,Buffet ,motorcycle ,1,No ,Urban ,41
29,4.6,22.695207,75.866059,22.735207,75.906059,12:59:58,13:10:58,Sandstorms,High ,1,Buffet ,motorcycle ,1,No ,Urban ,24
33,4.8,15.561295,73.749478,15.611295,73.799478,21:59:27,22:06:16,Cloudy,Jam ,1,Drinks ,motorcycle ,1,No ,Metropolitian ,26
39,4.9,11.022298,76.998349,11.042298,77.018349,11:11:13,11:23:56,Sunny,High ,1,Meal ,motorcycle ,1,No ,Urban ,19
